userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
38.0,5.0,12.0,1488.0,2139.0,570.0,0.8756,81.0,18.0,2534.0,1525.0,14883.0,10.62,8.0,0.3819,0.0,0.0
38.0,5.0,13.0,1927.0,2231.0,238.0,0.7829,66.0,11.0,1957.0,732.0,6311.0,4.43,5.0,0.2544,0.0,0.0
38.0,5.0,14.0,1811.0,2030.0,214.0,0.9772,4.0,0.0,2220.0,1029.0,10579.0,7.43,13.0,0.2608,1.0,117.0
38.0,5.0,15.0,1543.8884297520663,1992.4793388429753,400.3057851239669,0.8901004132231407,47.81404958677686,16.50826446280992,2848.0,1844.0,16915.0,11.92,14.0,0.3867,0.1446280991735537,14.888429752066116
38.0,5.0,16.0,1543.888429752066,1992.4793388429753,400.30578512396687,0.8901004132231407,47.81404958677687,16.508264462809915,1811.0,498.0,5896.0,4.14,6.0,0.0909,0.1446280991735537,14.888429752066115
38.0,5.0,17.0,1916.0,2094.0,169.0,0.9494,9.0,0.0,1421.0,59.0,261.0,0.18,0.0,0.0132,0.0,0.0
38.0,5.0,18.0,1240.0,2106.0,766.0,0.8845,100.0,41.0,1860.0,668.0,5425.0,3.9,0.0,0.1774,0.0,0.0
38.0,5.0,19.0,1720.0,2139.0,384.0,0.9165,35.0,17.0,1829.0,582.0,7357.0,5.16,2.0,0.2922,0.0,0.0
38.0,5.0,20.0,1731.0,2123.0,356.0,0.9082,36.0,10.0,1915.0,726.0,7250.0,5.09,1.0,0.228,0.0,0.0
38.0,5.0,21.0,1526.0,2127.0,555.0,0.9235,46.0,17.0,1855.0,600.0,7292.0,5.15,2.0,0.1775,1.0,107.0
38.0,5.0,22.0,1555.0,1994.0,420.0,0.9567,14.0,2.0,1549.0,216.0,633.0,0.44,0.0,0.0843,1.0,83.0
38.0,5.0,23.0,1647.0,1996.0,314.0,0.8997,35.0,20.0,2097.0,894.0,7694.0,5.4,8.0,0.2375,0.0,0.0
38.0,5.0,24.0,1571.0,1975.0,365.0,0.9035,39.0,16.0,2350.0,1250.0,14881.0,10.45,10.0,0.3214,0.0,0.0
38.0,5.0,25.0,1368.0,1955.0,523.0,0.891,64.0,32.0,1998.0,831.0,7688.0,5.41,2.0,0.2873,1.0,111.0
38.0,5.0,26.0,1583.0,2058.0,419.0,0.8821,56.0,18.0,1824.0,592.0,4422.0,3.1,7.0,0.2319,0.0,0.0
38.0,5.0,27.0,1754.0,1961.0,185.0,0.8937,22.0,11.0,1944.0,687.0,7703.0,5.41,15.0,0.1853,0.0,0.0
38.0,5.0,28.0,1608.0,2004.0,356.0,0.899,40.0,14.0,2021.0,783.0,11267.0,7.91,11.0,0.1507,0.0,0.0
38.0,5.0,29.0,1746.0,1806.0,60.0,1.0,0.0,0.0,2088.0,872.0,12340.0,8.66,10.0,0.2086,0.0,0.0
38.0,5.0,30.0,1862.0,1999.0,125.0,0.9124,11.0,2.0,1840.0,554.0,6472.0,4.54,3.0,0.1115,0.0,0.0
38.0,5.0,31.0,1586.0,2060.0,397.0,0.8376,77.0,18.0,2272.0,1125.0,10966.0,7.7,8.0,0.2339,0.0,0.0
38.0,6.0,1.0,1576.0595465140918,2005.5513880059334,384.64971392244115,0.8979541004450098,44.39838948929859,15.748675566857383,1824.0,569.0,1814.0,1.27,0.0,0.1551,0.1659249841068023,16.88005933460479
38.0,6.0,2.0,1576.0595465140918,2005.5513880059334,384.64971392244115,0.8979541004450098,44.39838948929859,15.748675566857383,1377.0,0.0,0.0,0.0,0.0,0.0,0.1659249841068023,16.880059334604788
38.0,6.0,3.0,2049.0,2284.0,235.0,1.0,0.0,0.0,1382.0,5.0,10.0,0.01,0.0,0.0016,1.0,226.0
42.0,4.0,23.0,1601.0,2052.0,354.0,0.7849,97.0,12.0,1940.0,879.0,12645.0,8.43,15.0,0.2374,0.0,0.0
42.0,4.0,24.0,1680.0,2022.0,302.0,0.883,40.0,18.0,1932.0,860.0,14297.0,9.56,22.0,0.2162,0.0,0.0
42.0,4.0,25.0,1616.0,2141.0,479.0,0.9124,46.0,25.0,2121.0,1125.0,16838.0,11.07,16.0,0.2793,0.0,0.0
42.0,4.0,26.0,1747.0,2151.0,361.0,0.8936,43.0,23.0,2183.0,1155.0,18936.0,12.48,17.0,0.309,0.0,0.0
42.0,4.0,27.0,1643.0,2129.0,412.0,0.8477,74.0,29.0,2296.0,1323.0,19045.0,13.03,12.0,0.3452,0.0,0.0
42.0,4.0,28.0,1833.0,2107.0,261.0,0.9526,13.0,1.0,2438.0,1442.0,9589.0,6.52,9.0,0.3435,1.0,133.0
42.0,4.0,29.0,1610.0,2149.0,455.0,0.8442,84.0,23.0,2337.0,1377.0,14649.0,9.82,10.0,0.3571,0.0,0.0
42.0,4.0,30.0,1641.0,1910.0,234.0,0.8699,35.0,10.0,2213.0,1212.0,15342.0,9.94,9.0,0.3559,0.0,0.0
42.0,5.0,1.0,1775.0,2147.0,312.0,0.8387,60.0,17.0,1902.0,857.0,10272.0,6.66,9.0,0.2184,0.0,0.0
42.0,5.0,2.0,1781.0,1918.0,137.0,1.0,0.0,0.0,2246.0,1250.0,17215.0,11.48,18.0,0.2975,0.0,0.0
42.0,5.0,3.0,1541.0,2383.0,744.0,0.8836,98.0,42.0,2711.0,1800.0,26847.0,18.01,38.0,0.3374,0.0,0.0
42.0,5.0,4.0,1491.0,2193.0,594.0,0.8462,108.0,39.0,1896.0,825.0,12318.0,8.1,9.0,0.3673,0.0,0.0
42.0,5.0,5.0,1273.0,1981.0,649.0,0.9167,55.0,4.0,1872.0,787.0,10972.0,7.17,15.0,0.3986,0.0,0.0
42.0,5.0,6.0,1510.0,2139.0,515.0,0.8188,114.0,30.0,2170.0,1202.0,15064.0,9.92,4.0,0.3922,0.0,0.0
42.0,5.0,7.0,1701.0,1971.0,236.0,0.8741,34.0,11.0,2078.0,1062.0,8400.0,5.44,2.0,0.3682,0.0,0.0
42.0,5.0,8.0,1777.0,2113.0,298.0,0.8869,38.0,10.0,1891.0,835.0,11151.0,7.23,6.0,0.2075,0.0,0.0
42.0,5.0,9.0,2147.0,2371.0,183.0,0.817,41.0,10.0,2154.0,1169.0,13974.0,9.58,12.0,0.3014,1.0,126.0
42.0,5.0,10.0,1785.0,2347.0,509.0,0.9057,53.0,32.0,2463.0,1532.0,17498.0,11.57,8.0,0.3573,0.0,0.0
42.0,5.0,11.0,1616.0,2234.0,521.0,0.843,97.0,26.0,2274.0,1290.0,20170.0,13.15,12.0,0.38,0.0,0.0
42.0,5.0,12.0,1672.0,2129.3684210526317,397.6842105263158,0.8746842105263157,59.473684210526315,19.05263157894737,2293.0,1327.0,18629.0,12.64,9.0,0.4301,0.10526315789473684,13.631578947368421
42.0,5.0,13.0,1724.0,2103.0,318.0,0.8391,61.0,25.0,1436.0,240.0,617.0,0.4,1.0,0.0375,0.0,0.0
42.0,5.0,14.0,1700.0,1917.0,207.0,0.9539,7.0,0.0,2437.0,1476.0,11844.0,7.67,8.0,0.354,0.0,0.0
42.0,5.0,15.0,1512.0,2094.0,494.0,0.8488,88.0,42.0,2241.0,1301.0,16147.0,10.49,9.0,0.3852,1.0,208.0
42.0,5.0,16.0,1706.0,2103.0,324.0,0.8161,73.0,27.0,1942.0,906.0,9329.0,6.05,5.0,0.419,1.0,199.0
42.0,5.0,17.0,1879.0,2324.0,390.0,0.8764,55.0,21.0,2376.0,1467.0,17928.0,11.62,15.0,0.4363,1.0,56.0
42.0,5.0,18.0,1684.0,2096.0,378.0,0.9175,34.0,17.0,2814.0,2050.0,21951.0,14.22,8.0,0.5783,0.0,0.0
42.0,5.0,19.0,1647.0,2231.0,543.0,0.9298,41.0,26.0,2755.0,1947.0,24626.0,15.96,16.0,0.5209,0.0,0.0
42.0,5.0,20.0,1580.0,2130.0,474.0,0.8618,76.0,26.0,2404.0,1505.0,19160.0,12.42,18.0,0.5018,0.0,0.0
42.0,5.0,21.0,1682.0,2122.0,359.0,0.8159,81.0,20.0,2297.0,1355.0,18057.0,11.7,14.0,0.4242,0.0,0.0
42.0,5.0,22.0,1674.2758620689656,2127.840290381125,394.50635208711435,0.8742408348457349,58.80943738656987,20.174228675136117,1926.0,883.0,8200.0,5.31,5.0,0.2428,0.176043557168784,25.36660617059891
42.0,5.0,23.0,1667.0,1949.0,256.0,0.9078,26.0,18.0,2507.0,1532.0,11916.0,7.72,17.0,0.2429,0.0,0.0
42.0,5.0,24.0,1787.0,1967.0,172.0,0.9556,8.0,0.0,2276.0,1282.0,19408.0,12.66,16.0,0.2977,0.0,0.0
42.0,5.0,25.0,1677.5711206896551,2117.2252722323046,383.2247050816697,0.8778320326678766,56.196347549909255,19.47583938294011,1943.0,862.0,12992.0,8.58,15.0,0.2062,0.165040834845735,23.781193284936478
42.0,5.0,26.0,1677.5711206896551,2117.2252722323046,383.2247050816697,0.8778320326678766,56.196347549909255,19.47583938294011,1238.0,2.0,6.0,0.0,0.0,0.0007,0.165040834845735,23.781193284936478
42.0,5.0,27.0,1601.0,2102.0,409.0,0.8164,92.0,26.0,1615.0,458.0,7724.0,5.08,10.0,0.0763,0.0,0.0
42.0,5.0,28.0,1734.0,1974.0,199.0,0.8292,41.0,13.0,1880.0,800.0,11037.0,7.24,13.0,0.2277,0.0,0.0
42.0,5.0,29.0,1632.0,2152.0,439.0,0.8442,81.0,23.0,1936.0,867.0,13697.0,8.91,9.0,0.194,0.0,0.0
42.0,5.0,30.0,1711.0,2402.0,615.0,0.89,76.0,19.0,1891.0,812.0,12047.0,7.89,8.0,0.2226,0.0,0.0
42.0,5.0,31.0,1640.0,2141.0,424.0,0.8463,77.0,34.0,1868.0,763.0,9206.0,5.98,7.0,0.3013,0.0,0.0
42.0,6.0,1.0,1648.0,2170.0,450.0,0.8621,72.0,33.0,2135.0,1102.0,17282.0,11.26,10.0,0.2989,0.0,0.0
42.0,6.0,2.0,1797.0,2173.0,326.0,0.867,50.0,25.0,1757.0,660.0,10322.0,6.69,9.0,0.2133,0.0,0.0
42.0,6.0,3.0,1707.0,2143.0,413.0,0.9472,23.0,1.0,1834.0,748.0,10187.0,6.6,11.0,0.1925,0.0,0.0
43.0,4.0,23.0,1683.0,1935.0,240.0,0.9524,12.0,0.0,3579.0,1828.0,8684.0,6.52,14.0,0.3025,0.0,0.0
43.0,4.0,24.0,1636.0,2184.0,489.0,0.8923,59.0,27.0,4012.0,2268.0,17088.0,12.83,41.0,0.2986,0.0,0.0
43.0,4.0,25.0,1845.0,2213.0,322.0,0.875,46.0,23.0,3707.0,1997.0,11971.0,8.99,19.0,0.383,0.0,0.0
43.0,4.0,26.0,1762.0,2193.0,371.0,0.8608,60.0,18.0,3708.0,1972.0,14731.0,11.06,16.0,0.2982,0.0,0.0
43.0,4.0,27.0,1740.0,2335.0,502.0,0.8437,93.0,31.0,3380.0,1560.0,6904.0,5.18,15.0,0.2921,0.0,0.0
43.0,4.0,28.0,1769.0,2123.0,295.0,0.8333,59.0,21.0,2342.0,392.0,2410.0,1.81,3.0,0.0887,0.0,0.0
43.0,4.0,29.0,1771.0,2168.0,344.0,0.8665,53.0,19.0,2781.0,750.0,5246.0,3.94,6.0,0.1224,0.0,0.0
43.0,4.0,30.0,1732.0,1959.0,188.0,0.8282,39.0,20.0,3322.0,1426.0,8644.0,6.49,14.0,0.2433,0.0,0.0
43.0,5.0,1.0,1623.0,1956.0,283.0,0.8498,50.0,17.0,3755.0,1904.0,14346.0,10.77,36.0,0.2781,1.0,100.0
43.0,5.0,2.0,1826.0,2142.0,288.0,0.9114,28.0,0.0,3206.0,1385.0,7978.0,5.99,12.0,0.2441,1.0,85.0
43.0,5.0,3.0,1743.0,2037.0,249.0,0.8469,45.0,16.0,3179.0,1329.0,6900.0,5.18,17.0,0.2417,1.0,94.0
43.0,5.0,4.0,1724.0,2168.0,388.0,0.8739,56.0,23.0,3631.0,1878.0,9127.0,6.85,28.0,0.2738,0.0,0.0
43.0,5.0,5.0,1772.0,2179.0,388.0,0.9533,19.0,0.0,3369.0,1514.0,7879.0,5.92,12.0,0.2658,0.0,0.0
43.0,5.0,6.0,1715.0,1946.0,209.0,0.9048,22.0,15.0,3794.0,2158.0,7552.0,5.67,8.0,0.3288,0.0,0.0
43.0,5.0,7.0,1719.0,2019.0,256.0,0.8533,44.0,2.0,3060.0,1185.0,3984.0,2.99,4.0,0.1917,0.0,0.0
43.0,5.0,8.0,1602.0,2098.0,414.0,0.8347,82.0,22.0,3092.0,1163.0,8962.0,6.73,15.0,0.1718,0.0,0.0
43.0,5.0,9.0,1791.0,1884.0,85.0,0.914,8.0,0.0,3640.0,1902.0,12153.0,9.13,18.0,0.3534,0.0,0.0
43.0,5.0,10.0,1732.5294117647059,2090.529411764706,312.4117647058824,0.8761352941176471,45.588235294117645,14.941176470588236,3137.0,142.0,8141.0,6.11,23.0,0.0289,0.17647058823529413,16.41176470588235
43.0,5.0,11.0,1732.5294117647059,2090.529411764706,312.4117647058823,0.8761352941176471,45.58823529411765,14.941176470588236,3346.0,0.0,10275.0,7.72,20.0,0.0,0.1764705882352941,16.411764705882355
43.0,5.0,12.0,1732.5294117647059,2090.529411764706,312.4117647058823,0.8761352941176471,45.58823529411765,14.941176470588236,4243.0,0.0,20314.0,15.29,7.0,0.0,0.1764705882352941,16.411764705882355
43.0,5.0,13.0,1733.0,2076.0,343.0,1.0,0.0,0.0,3789.0,0.0,12661.0,9.51,23.0,0.0,0.0,0.0
43.0,5.0,14.0,1539.0,1964.0,401.0,0.9435,24.0,0.0,3230.0,1227.0,9896.0,7.43,8.0,0.1812,0.0,0.0
43.0,5.0,15.0,1623.0,2056.0,358.0,0.8268,75.0,1.0,4682.0,3287.0,13254.0,9.95,26.0,0.5527,1.0,65.0
43.0,5.0,16.0,1675.0,1905.0,200.0,0.8696,30.0,1.0,3811.0,2108.0,11879.0,8.92,14.0,0.3591,0.0,0.0
43.0,5.0,17.0,1650.0,1984.0,300.0,0.8982,34.0,0.0,3445.0,1570.0,6862.0,5.15,17.0,0.2848,1.0,244.0
43.0,5.0,18.0,1561.0,1803.0,184.0,0.7603,58.0,15.0,2795.0,873.0,3456.0,2.6,5.0,0.1445,0.0,0.0
43.0,5.0,19.0,1544.0,1910.0,316.0,0.8634,50.0,29.0,4659.0,3178.0,27460.0,20.62,37.0,0.4229,0.0,0.0
43.0,5.0,20.0,1702.7995642701526,2055.8736383442265,309.26797385620915,0.8772039215686273,43.80610021786493,12.771241830065359,3967.0,1433.0,11022.0,8.28,10.0,0.2298,0.2047930283224401,23.601307189542485
43.0,5.0,21.0,1590.0,1920.0,309.0,0.9364,21.0,0.0,3031.0,165.0,6714.0,5.04,9.0,0.023,1.0,86.0
43.0,5.0,22.0,1536.0,1866.0,306.0,0.9273,24.0,0.0,2721.0,802.0,4849.0,3.64,8.0,0.1494,0.0,0.0
43.0,5.0,23.0,1520.0,1918.0,382.0,0.9598,16.0,0.0,2993.0,1054.0,7533.0,5.66,14.0,0.1656,0.0,0.0
43.0,5.0,24.0,1417.0,1912.0,473.0,0.9556,22.0,1.0,2965.0,1184.0,8852.0,6.65,27.0,0.2108,0.0,0.0
43.0,5.0,25.0,1537.0,1932.0,382.0,0.9671,13.0,1.0,2771.0,913.0,6222.0,4.67,12.0,0.1816,0.0,0.0
43.0,5.0,26.0,1652.0,2100.0,356.0,0.7946,92.0,31.0,3044.0,1238.0,5810.0,4.36,1.0,0.2275,0.0,0.0
43.0,5.0,27.0,1591.0,2064.0,395.0,0.8351,78.0,25.0,3220.0,1400.0,8485.0,6.37,7.0,0.2427,0.0,0.0
43.0,5.0,28.0,1672.039651416122,2036.4703392468098,321.7858076563959,0.8839317086834731,42.64488017429195,11.874136321195145,3520.0,107.0,7879.0,5.92,10.0,0.0258,0.19240585122938064,21.338188608776843
43.0,5.0,29.0,1672.039651416122,2036.4703392468098,321.7858076563959,0.8839317086834731,42.64488017429195,11.874136321195145,3078.0,0.0,9647.0,7.24,22.0,0.0,0.19240585122938061,21.338188608776843
43.0,5.0,30.0,1663.0,2014.0,336.0,0.9573,15.0,0.0,3788.0,1257.0,12507.0,9.39,21.0,0.1409,0.0,0.0
43.0,5.0,31.0,1612.0,2142.0,487.0,0.9189,43.0,0.0,3828.0,2057.0,14712.0,11.05,28.0,0.3119,0.0,0.0
43.0,6.0,1.0,1639.0,2076.0,380.0,0.8696,50.0,0.0,3564.0,1858.0,13562.0,10.19,21.0,0.3623,1.0,65.0
43.0,6.0,2.0,1667.0,2152.0,439.0,0.9052,46.0,1.0,3294.0,1429.0,8008.0,6.01,5.0,0.254,0.0,0.0
43.0,6.0,3.0,1599.0,2041.0,357.0,0.8077,85.0,29.0,3221.0,1369.0,6812.0,5.12,12.0,0.2458,0.0,0.0
44.0,4.0,23.0,1682.0,2036.0,316.0,0.8927,38.0,21.0,3028.0,1583.0,14110.0,10.99,37.0,0.2955,0.0,0.0
44.0,4.0,24.0,1638.0,1991.0,312.0,0.8839,41.0,20.0,2888.0,1445.0,15707.0,11.51,23.0,0.2567,0.0,0.0
44.0,4.0,25.0,1563.0,1911.0,305.0,0.8764,43.0,35.0,3462.0,2094.0,18077.0,13.27,35.0,0.3456,0.0,0.0
44.0,4.0,26.0,1677.0,2084.0,367.0,0.9017,40.0,28.0,3041.0,1564.0,18233.0,13.35,24.0,0.2489,0.0,0.0
44.0,4.0,27.0,1649.0,2161.0,461.0,0.9004,51.0,36.0,2713.0,1213.0,13157.0,9.55,17.0,0.2176,0.0,0.0
44.0,4.0,28.0,1732.0,2125.0,340.0,0.8651,53.0,28.0,2197.0,606.0,5512.0,4.0,4.0,0.141,0.0,0.0
44.0,4.0,29.0,1734.0,2134.0,347.0,0.8675,53.0,35.0,2618.0,1049.0,11660.0,8.47,9.0,0.187,0.0,0.0
44.0,4.0,30.0,1704.0,2083.0,337.0,0.8892,42.0,1.0,2848.0,1264.0,12498.0,9.07,13.0,0.2277,0.0,0.0
44.0,5.0,1.0,1564.0,2035.0,415.0,0.8811,56.0,34.0,2906.0,1439.0,15576.0,11.5,19.0,0.2627,0.0,0.0
44.0,5.0,2.0,1656.0,1789.0,122.0,0.9173,11.0,2.0,2603.0,1068.0,11433.0,8.36,25.0,0.2093,1.0,93.0
44.0,5.0,3.0,1435.0,2050.0,546.0,0.8878,69.0,42.0,3116.0,1693.0,17717.0,12.98,57.0,0.2632,0.0,0.0
44.0,5.0,4.0,1601.0,2087.0,417.0,0.858,69.0,35.0,2705.0,1171.0,11154.0,8.23,23.0,0.253,0.0,0.0
44.0,5.0,5.0,1644.0,2090.0,403.0,0.9036,43.0,32.0,2343.0,752.0,4854.0,3.89,9.0,0.1707,0.0,0.0
44.0,5.0,6.0,1656.0,2077.0,368.0,0.8741,53.0,32.0,2302.0,689.0,5707.0,4.39,15.0,0.1417,0.0,0.0
44.0,5.0,7.0,1642.0,2061.0,368.0,0.8783,51.0,35.0,3073.0,1643.0,13400.0,9.73,20.0,0.2873,0.0,0.0
44.0,5.0,8.0,1647.0,2053.0,357.0,0.8793,49.0,31.0,2802.0,1338.0,14529.0,10.79,25.0,0.2505,0.0,0.0
44.0,5.0,9.0,1653.0,2054.0,340.0,0.8479,61.0,32.0,2982.0,1567.0,15532.0,11.33,32.0,0.2995,0.0,0.0
44.0,5.0,10.0,1690.0,2215.0,467.0,0.8895,58.0,33.0,2848.0,1346.0,14748.0,10.71,19.0,0.2404,0.0,0.0
44.0,5.0,11.0,1549.0,1955.0,339.0,0.835,67.0,28.0,2940.0,1349.0,12949.0,9.4,17.0,0.2467,0.0,0.0
44.0,5.0,12.0,1839.0,2058.0,196.0,0.895,23.0,16.0,2190.0,578.0,5431.0,4.07,7.0,0.1159,1.0,51.0
44.0,5.0,13.0,1827.0,1898.0,62.0,0.8732,9.0,0.0,2144.0,502.0,4464.0,3.24,10.0,0.1033,0.0,0.0
44.0,5.0,14.0,1531.0,2203.0,591.0,0.8795,81.0,45.0,3008.0,1549.0,14697.0,10.67,25.0,0.2226,0.0,0.0
44.0,5.0,15.0,1703.0,2079.0,324.0,0.8617,52.0,23.0,2599.0,1086.0,10439.0,7.58,15.0,0.2757,0.0,0.0
44.0,5.0,16.0,1645.0,2162.0,448.0,0.8665,69.0,42.0,3558.0,2161.0,20705.0,15.1,19.0,0.3521,0.0,0.0
44.0,5.0,17.0,1699.0,2098.0,351.0,0.8797,48.0,28.0,2827.0,1354.0,15854.0,11.57,33.0,0.2662,0.0,0.0
44.0,5.0,18.0,1620.0,2117.0,442.0,0.8893,55.0,42.0,2671.0,1105.0,11417.0,8.39,10.0,0.2073,0.0,0.0
44.0,5.0,19.0,1642.0,2118.0,419.0,0.8803,57.0,32.0,2957.0,1487.0,16015.0,11.63,25.0,0.3093,0.0,0.0
44.0,5.0,20.0,1680.0,2120.0,371.0,0.8432,69.0,35.0,2896.0,1416.0,16853.0,12.3,21.0,0.2518,0.0,0.0
44.0,5.0,21.0,1784.0,2122.0,277.0,0.8195,61.0,33.0,2559.0,1003.0,10918.0,7.93,19.0,0.1968,0.0,0.0
44.0,5.0,22.0,1659.0,2039.0,335.0,0.8816,45.0,36.0,3213.0,1751.0,17926.0,13.07,26.0,0.311,0.0,0.0
44.0,5.0,23.0,1645.0,2049.0,360.0,0.8911,44.0,27.0,2866.0,1431.0,12545.0,9.22,23.0,0.2667,0.0,0.0
44.0,5.0,24.0,1636.0,2151.0,453.0,0.8796,62.0,28.0,2703.0,1191.0,11429.0,8.35,26.0,0.215,0.0,0.0
44.0,5.0,25.0,1686.0,2165.0,411.0,0.858,68.0,40.0,2640.0,1101.0,9355.0,6.79,12.0,0.2311,0.0,0.0
44.0,5.0,26.0,1727.0,1898.0,164.0,0.9591,7.0,1.0,2741.0,1247.0,13875.0,10.07,28.0,0.2453,0.0,0.0
44.0,5.0,27.0,1486.0,1979.0,436.0,0.8844,57.0,34.0,3042.0,1636.0,15935.0,11.57,19.0,0.2488,0.0,0.0
44.0,5.0,28.0,1661.0,2010.0,322.0,0.9226,27.0,24.0,3133.0,1716.0,15031.0,11.1,33.0,0.3112,0.0,0.0
44.0,5.0,29.0,1772.0,2101.0,289.0,0.8784,40.0,22.0,2917.0,1493.0,13427.0,9.81,13.0,0.2784,0.0,0.0
44.0,5.0,30.0,1616.0,2041.0,369.0,0.8682,56.0,3.0,3368.0,1968.0,18412.0,13.37,26.0,0.3399,0.0,0.0
44.0,5.0,31.0,1617.0,2010.0,341.0,0.8677,52.0,29.0,2154.0,571.0,6123.0,4.45,9.0,0.1142,0.0,0.0
44.0,6.0,1.0,1711.0,2114.0,360.0,0.8933,43.0,28.0,2735.0,1178.0,13500.0,9.8,19.0,0.2109,0.0,0.0
44.0,6.0,2.0,1681.0,2195.0,488.0,0.9494,26.0,1.0,2770.0,1237.0,12980.0,9.42,16.0,0.2062,0.0,0.0
44.0,6.0,3.0,1686.0,2057.0,319.0,0.8598,52.0,18.0,2357.0,780.0,7831.0,5.69,9.0,0.164,0.0,0.0
45.0,4.0,23.0,1491.0,2143.0,571.0,0.8758,81.0,46.0,1726.0,124.0,683.0,0.49,0.0,0.0323,0.0,0.0
45.0,4.0,24.0,1507.0,1952.0,392.0,0.8809,53.0,26.0,2301.0,777.0,7036.0,5.12,21.0,0.1901,0.0,0.0
45.0,4.0,25.0,1575.0,2031.0,396.0,0.8684,60.0,32.0,2383.0,923.0,9516.0,6.89,15.0,0.1928,0.0,0.0
45.0,4.0,26.0,1516.0,2111.0,506.0,0.8504,89.0,37.0,2594.0,1119.0,10058.0,7.35,27.0,0.2213,0.0,0.0
45.0,4.0,27.0,1578.0,1998.0,348.0,0.8286,72.0,30.0,3013.0,1564.0,16669.0,13.36,29.0,0.3144,0.0,0.0
45.0,4.0,28.0,1518.0,1911.0,334.0,0.8499,59.0,29.0,2277.0,760.0,7128.0,5.16,12.0,0.1606,0.0,0.0
45.0,4.0,29.0,1593.0,1954.0,305.0,0.8449,56.0,22.0,2169.0,637.0,6678.0,4.83,7.0,0.1269,0.0,0.0
45.0,4.0,30.0,1566.0,2012.0,385.0,0.8632,61.0,28.0,2253.0,697.0,7598.0,5.5,17.0,0.1392,1.0,89.0
45.0,5.0,1.0,1560.0,1955.0,339.0,0.8582,56.0,27.0,2408.0,944.0,8597.0,6.14,21.0,0.1889,0.0,0.0
45.0,5.0,2.0,1641.0,2071.0,378.0,0.8791,52.0,32.0,2392.0,913.0,8449.0,6.16,12.0,0.1941,0.0,0.0
45.0,5.0,3.0,1545.0,1949.0,325.0,0.8045,79.0,31.0,2613.0,1126.0,11146.0,8.07,40.0,0.2146,0.0,0.0
45.0,5.0,4.0,1591.0,1994.0,336.0,0.8337,67.0,27.0,2452.0,973.0,9195.0,6.65,20.0,0.19,0.0,0.0
45.0,5.0,5.0,1516.0,1908.0,330.0,0.8418,62.0,13.0,2306.0,780.0,7457.0,5.38,9.0,0.1638,1.0,145.0
45.0,5.0,6.0,1672.0,2206.0,471.0,0.882,63.0,27.0,2597.0,1076.0,13706.0,11.65,24.0,0.1909,0.0,0.0
45.0,5.0,7.0,1601.0,2049.0,373.0,0.8326,75.0,24.0,1998.0,418.0,3261.0,2.36,6.0,0.1069,0.0,0.0
45.0,5.0,8.0,1503.0,1989.0,408.0,0.8395,78.0,22.0,2343.0,811.0,7913.0,5.73,15.0,0.1742,0.0,0.0
45.0,5.0,9.0,1561.0,2050.0,419.0,0.8569,70.0,29.0,2295.0,810.0,8073.0,5.84,15.0,0.1812,0.0,0.0
45.0,5.0,10.0,1529.0,1983.0,362.0,0.7974,92.0,30.0,2292.0,764.0,7262.0,5.26,9.0,0.167,0.0,0.0
45.0,5.0,11.0,1590.0,2070.0,403.0,0.8396,77.0,39.0,2572.0,1139.0,9003.0,6.52,21.0,0.2432,0.0,0.0
45.0,5.0,12.0,1550.0,2084.0,453.0,0.8483,81.0,39.0,2183.0,668.0,6651.0,4.82,6.0,0.1488,0.0,0.0
45.0,5.0,13.0,1541.0,1930.0,329.0,0.8458,60.0,19.0,2215.0,715.0,7606.0,5.51,14.0,0.1643,0.0,0.0
45.0,5.0,14.0,1528.0,2022.0,433.0,0.8765,61.0,32.0,2584.0,1159.0,11140.0,8.04,27.0,0.2082,0.0,0.0
45.0,5.0,15.0,1527.0,1983.0,398.0,0.8728,58.0,39.0,2334.0,825.0,8654.0,6.3,19.0,0.1837,0.0,0.0
45.0,5.0,16.0,1557.0,2087.0,457.0,0.8623,73.0,33.0,2578.0,1148.0,11150.0,8.05,19.0,0.2223,0.0,0.0
45.0,5.0,17.0,1603.0,2086.0,417.0,0.8634,66.0,36.0,2261.0,753.0,9153.0,6.63,7.0,0.1647,0.0,0.0
45.0,5.0,18.0,1558.36,2021.12,394.72,0.85186,68.04,29.96,2373.0,890.0,8954.0,6.5,22.0,0.1827,0.08,9.36
45.0,5.0,19.0,1648.0,2110.0,440.0,0.9524,20.0,0.0,2900.0,1549.0,16348.0,11.84,21.0,0.2172,0.0,0.0
45.0,5.0,20.0,1532.0,1951.0,408.0,0.9737,11.0,0.0,2309.0,818.0,7061.0,5.11,20.0,0.1696,0.0,0.0
45.0,5.0,21.0,1645.0,2120.0,449.0,0.9453,26.0,1.0,2547.0,1089.0,11386.0,8.24,22.0,0.2016,0.0,0.0
45.0,5.0,22.0,1532.0,1962.0,361.0,0.8395,69.0,30.0,2347.0,840.0,8671.0,6.28,8.0,0.1656,0.0,0.0
45.0,5.0,23.0,1561.0,2072.0,450.0,0.8806,61.0,30.0,2328.0,850.0,8710.0,6.31,14.0,0.1758,1.0,85.0
45.0,5.0,24.0,1626.0,2051.0,364.0,0.8565,61.0,24.0,2196.0,637.0,6553.0,4.74,10.0,0.143,0.0,0.0
