userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
1,6,3,1655.0,1879.0,197.0,0.8795,26.0,1.0,1269.0,129.0,1092.0,0.73,0.0,0.0868,1.0,138.0
2,4,23,1711.0,1962.0,217.0,0.8645,34.0,10.0,1900.0,613.0,6507.0,4.31,0.0,0.1623,1.0,203.0
2,4,24,1708.0,1918.0,192.0,0.9143,18.0,9.0,2611.0,1469.0,17042.999999999996,11.3,11.0,0.33299999999999996,1.0,88.0
2,4,25,939.0,1213.0,264.0,0.9635,10.0,15.0,2382.0,1217.0,9704.0,6.43,5.0,0.3544,1.0,227.0
2,4,26,1532.0,1892.0,315.0,0.875,45.0,23.0,2398.0,1227.0,12591.0,8.35,6.0,0.2382,0.0,0.0
2,4,27,2026.0,2131.0,100.0,0.9524,5.0,2.0,2047.0,802.0,8649.0,5.73,14.0,0.2083,2.0,161.0
2,4,28,1613.029037475586,1962.0567525327206,363.1643713712692,0.9709272444427013,44.82541571557522,41.248925268650055,2079.0,820.0,6239.0,4.14,9.0,0.1718,0.06829383969306946,14.877468898892403
2,4,29,1612.0,2029.0,368.0,0.8825,49.0,21.0,1819.0,529.0,4831.0,3.2000000000000006,0.0,0.1138,0.0,0.0
2,4,30,1228.0,1425.0,171.0,0.868,26.0,15.0,1988.0,713.0,7026.0,4.66,8.0,0.2177,0.0,0.0
2,5,1,1481.0,2180.0,620.0,0.887,79.0,33.0,2476.0,1308.0,13105.0,8.69,9.0,0.2158,0.0,0.0
2,5,2,1849.0,2123.0,241.00000000000003,0.8796,33.0,20.0,1906.0,611.0,4789.0,3.1799999999999997,1.0,0.2251,0.0,0.0
2,5,3,894.0,1137.0,213.0,0.8765,30.0,11.0,2119.0,881.0,8731.0,5.79,8.0,0.23399999999999999,1.0,133.0
2,5,4,1205.0,1831.0,564.0,0.9009999999999999,61.99999999999999,32.0,1973.0,715.0,6177.0,4.1,10.0,0.1579,0.0,0.0
2,5,5,1511.0,1888.0,338.0,0.8966,39.0,20.0,2771.0,1707.0,17347.0,11.5,22.0,0.5043,0.0,0.0
2,5,6,1655.0,2093.0,404.0,0.9224,34.0,20.0,2238.0,1068.0,8908.0,5.91,9.0,0.2556,0.0,0.0
2,5,7,1736.0,1939.0,167.0,0.8227,36.0,12.0,2130.0,916.9999999999999,11197.0,7.419999999999999,5.0,0.2223,0.0,0.0
2,5,8,1478.0,1948.0,426.0,0.9064,44.0,32.0,2481.0,1346.0,14103.0,9.35,7.0,0.2544,0.0,0.0
2,5,9,1623.0,1957.0,294.0,0.8802,40.0,15.0,2154.0,915.9999999999999,9215.0,6.110000000000001,9.0,0.2286,0.0,0.0
2,5,10,1172.0,1301.0,121.0,0.938,8.0,1.0,2422.0,1268.0,14547.0,9.64,16.0,0.2996,1.0,117.99999999999999
2,5,11,1434.0,2041.0,555.0,0.9143,52.0,28.999999999999996,2194.0,1024.0,11203.0,7.430000000000001,7.0,0.2217,0.0,0.0
2,5,12,1650.0,1970.0,284.0,0.8875,36.0,13.0,1557.0,202.0,1212.0,0.8000000000000002,0.0,0.0935,0.0,0.0
2,5,13,1921.0,2138.0,196.0,0.9032,21.0,6.0,2545.0,1432.0,16636.0,11.06,15.0,0.3042,0.0,0.0
2,5,14,1369.0,1793.0,388.0,0.9151,36.0,18.0,2393.0,1185.0,8443.0,5.6,11.0,0.2574,0.0,0.0
2,5,15,1513.0,2163.0,585.0,0.9,65.0,28.999999999999996,1973.0,683.0,7481.0,4.96,6.0,0.1603,0.0,0.0
2,5,16,1712.0,1947.0,200.0,0.8511,35.0,16.0,1892.0,622.0,5801.0,3.8499999999999996,5.0,0.2124,1.0,123.99999999999999
2,5,17,1461.0,1922.0,398.0,0.8633,63.0,22.0,2079.0,808.0,8167.0,5.41,17.0,0.1844,0.0,0.0
2,5,18,1697.0,1894.0,174.0,0.8832,23.0,7.0,2187.0,945.0000000000001,6709.0,4.45,0.0,0.2041,0.0,0.0
2,5,19,1510.0,2081.0,518.0,0.9072,52.99999999999999,21.0,3222.0,2226.0,20443.0,13.55,39.0,0.3834,0.0,0.0
